"LSOA11CD","July17_2022","July18_2022","July19_2022","July20_2022","July21_2022","July22_2022"
"E01003551",22.68,27.51,28.49,21.83,19.96,18.54
"E01003552",22.68,27.51,28.49,21.83,19.96,18.54
"E01003553",22.68,27.51,28.49,21.83,19.96,18.54
"E01003554",22.68,27.51,28.49,21.83,19.96,18.54
"E01003555",22.68,27.51,28.49,21.83,19.96,18.54
"E01003556",22.68,27.51,28.49,21.83,19.96,18.54
"E01003557",22.68,27.51,28.49,21.83,19.96,18.54
"E01003558",22.68,27.51,28.49,21.83,19.96,18.54
"E01003559",22.68,27.51,28.49,21.83,19.96,18.54
"E01003560",22.68,27.51,28.49,21.83,19.96,18.54
"E01003561",22.68,27.51,28.49,21.83,19.96,18.54
"E01003562",22.68,27.51,28.49,21.83,19.96,18.54
"E01003563",22.68,27.51,28.49,21.83,19.96,18.54
"E01003564",22.68,27.51,28.49,21.83,19.96,18.54
"E01003565",22.68,27.51,28.49,21.83,19.96,18.54
"E01003566",22.68,27.51,28.49,21.83,19.96,18.54
"E01003567",22.68,27.51,28.49,21.83,19.96,18.54
"E01003568",22.68,27.51,28.49,21.83,19.96,18.54
"E01003569",22.68,27.51,28.49,21.83,19.96,18.54
"E01003570",22.68,27.51,28.49,21.83,19.96,18.54
"E01003571",22.68,27.51,28.49,21.83,19.96,18.54
"E01003572",22.68,27.51,28.49,21.83,19.96,18.54
"E01003573",22.68,27.51,28.49,21.83,19.96,18.54
"E01003574",22.68,27.51,28.49,21.83,19.96,18.54
"E01003575",22.68,27.51,28.49,21.83,19.96,18.54
"E01003576",22.68,27.51,28.49,21.83,19.96,18.54
"E01003577",22.68,27.51,28.49,21.83,19.96,18.54
"E01003578",22.68,27.51,28.49,21.83,19.96,18.54
"E01003579",22.68,27.51,28.49,21.83,19.96,18.54
"E01003580",22.68,27.51,28.49,21.83,19.96,18.54
"E01003581",22.68,27.51,28.49,21.83,19.96,18.54
"E01003582",22.68,27.51,28.49,21.83,19.96,18.54
"E01003583",22.68,27.51,28.49,21.83,19.96,18.54
"E01003584",22.68,27.51,28.49,21.83,19.96,18.54
"E01003585",22.68,27.51,28.49,21.83,19.96,18.54
"E01003586",22.68,27.51,28.49,21.83,19.96,18.54
"E01003587",22.68,27.51,28.49,21.83,19.96,18.54
"E01003588",22.68,27.51,28.49,21.83,19.96,18.54
"E01003589",22.68,27.51,28.49,21.83,19.96,18.54
"E01003590",22.68,27.51,28.49,21.83,19.96,18.54
"E01003591",22.68,27.51,28.49,21.83,19.96,18.54
"E01003592",22.68,27.51,28.49,21.83,19.96,18.54
"E01003593",22.68,27.51,28.49,21.83,19.96,18.54
"E01003594",22.68,27.51,28.49,21.83,19.96,18.54
"E01003595",22.68,27.51,28.49,21.83,19.96,18.54
"E01003596",22.68,27.51,28.49,21.83,19.96,18.54
"E01003597",22.68,27.51,28.49,21.83,19.96,18.54
"E01003598",22.68,27.51,28.49,21.83,19.96,18.54
"E01003599",22.68,27.51,28.49,21.83,19.96,18.54
"E01003600",22.68,27.51,28.49,21.83,19.96,18.54
"E01003601",22.68,27.51,28.49,21.83,19.96,18.54
"E01003602",22.68,27.51,28.49,21.83,19.96,18.54
"E01003603",22.68,27.51,28.49,21.83,19.96,18.54
"E01003604",22.68,27.51,28.49,21.83,19.96,18.54
"E01003605",22.68,27.51,28.49,21.83,19.96,18.54
"E01003606",22.68,27.51,28.49,21.83,19.96,18.54
"E01003607",22.68,27.51,28.49,21.83,19.96,18.54
"E01003608",22.68,27.51,28.49,21.83,19.96,18.54
"E01003609",22.68,27.51,28.49,21.83,19.96,18.54
"E01003611",22.68,27.51,28.49,21.83,19.96,18.54
"E01003615",22.68,27.51,28.49,21.83,19.96,18.54
"E01003616",22.68,27.51,28.49,21.83,19.96,18.54
"E01003617",22.68,27.51,28.49,21.83,19.96,18.54
"E01003618",22.68,27.51,28.49,21.83,19.96,18.54
"E01003619",22.68,27.51,28.49,21.83,19.96,18.54
"E01003621",22.68,27.51,28.49,21.83,19.96,18.54
"E01003622",22.68,27.51,28.49,21.83,19.96,18.54
"E01003623",22.68,27.51,28.49,21.83,19.96,18.54
"E01003624",22.68,27.51,28.49,21.83,19.96,18.54
"E01003625",22.68,27.51,28.49,21.83,19.96,18.54
"E01003626",22.68,27.51,28.49,21.83,19.96,18.54
"E01003627",22.68,27.51,28.49,21.83,19.96,18.54
"E01003628",22.68,27.51,28.49,21.83,19.96,18.54
"E01003629",22.68,27.51,28.49,21.83,19.96,18.54
"E01003630",22.68,27.51,28.49,21.83,19.96,18.54
"E01003631",22.68,27.51,28.49,21.83,19.96,18.54
"E01003632",22.68,27.51,28.49,21.83,19.96,18.54
"E01003633",22.68,27.51,28.49,21.83,19.96,18.54
"E01003634",22.68,27.51,28.49,21.83,19.96,18.54
"E01003635",22.68,27.51,28.49,21.83,19.96,18.54
"E01003636",22.68,27.51,28.49,21.83,19.96,18.54
"E01003637",22.68,27.51,28.49,21.83,19.96,18.54
"E01003638",22.68,27.51,28.49,21.83,19.96,18.54
"E01003639",22.68,27.51,28.49,21.83,19.96,18.54
"E01003640",22.68,27.51,28.49,21.83,19.96,18.54
"E01003641",22.68,27.51,28.49,21.83,19.96,18.54
"E01003642",22.68,27.51,28.49,21.83,19.96,18.54
"E01003643",22.68,27.51,28.49,21.83,19.96,18.54
"E01003644",22.68,27.51,28.49,21.83,19.96,18.54
"E01003645",22.68,27.51,28.49,21.83,19.96,18.54
"E01003646",22.68,27.51,28.49,21.83,19.96,18.54
"E01003647",22.68,27.51,28.49,21.83,19.96,18.54
"E01003648",22.68,27.51,28.49,21.83,19.96,18.54
"E01003649",22.68,27.51,28.49,21.83,19.96,18.54
"E01003650",22.68,27.51,28.49,21.83,19.96,18.54
"E01003651",22.68,27.51,28.49,21.83,19.96,18.54
"E01003652",22.68,27.51,28.49,21.83,19.96,18.54
"E01003653",22.68,27.51,28.49,21.83,19.96,18.54
"E01003654",22.68,27.51,28.49,21.83,19.96,18.54
"E01003655",22.68,27.51,28.49,21.83,19.96,18.54
"E01003656",22.68,27.51,28.49,21.83,19.96,18.54
"E01003657",22.68,27.51,28.49,21.83,19.96,18.54
"E01003658",22.68,27.51,28.49,21.83,19.96,18.54
"E01003659",22.68,27.51,28.49,21.83,19.96,18.54
"E01003660",22.68,27.51,28.49,21.83,19.96,18.54
"E01003661",22.68,27.51,28.49,21.83,19.96,18.54
"E01003662",22.68,27.51,28.49,21.83,19.96,18.54
"E01003663",22.68,27.51,28.49,21.83,19.96,18.54
"E01003664",22.68,27.51,28.49,21.83,19.96,18.54
"E01003665",22.68,27.51,28.49,21.83,19.96,18.54
"E01003666",22.68,27.51,28.49,21.83,19.96,18.54
"E01003668",22.68,27.51,28.49,21.83,19.96,18.54
"E01003669",22.68,27.51,28.49,21.83,19.96,18.54
"E01003670",22.68,27.51,28.49,21.83,19.96,18.54
"E01003671",22.68,27.51,28.49,21.83,19.96,18.54
"E01003672",22.68,27.51,28.49,21.83,19.96,18.54
"E01003673",22.68,27.51,28.49,21.83,19.96,18.54
"E01003674",22.68,27.51,28.49,21.83,19.96,18.54
"E01003675",22.68,27.51,28.49,21.83,19.96,18.54
"E01003676",22.68,27.51,28.49,21.83,19.96,18.54
"E01003677",22.68,27.51,28.49,21.83,19.96,18.54
"E01003678",22.68,27.51,28.49,21.83,19.96,18.54
"E01003679",22.68,27.51,28.49,21.83,19.96,18.54
"E01003680",22.68,27.51,28.49,21.83,19.96,18.54
"E01003681",22.68,27.51,28.49,21.83,19.96,18.54
"E01003682",22.68,27.51,28.49,21.83,19.96,18.54
"E01003683",22.68,27.51,28.49,21.83,19.96,18.54
"E01003684",22.68,27.51,28.49,21.83,19.96,18.54
"E01003685",22.68,27.51,28.49,21.83,19.96,18.54
"E01003686",22.68,27.51,28.49,21.83,19.96,18.54
"E01003688",22.68,27.51,28.49,21.83,19.96,18.54
"E01003689",22.68,27.51,28.49,21.83,19.96,18.54
"E01003690",22.68,27.51,28.49,21.83,19.96,18.54
"E01003691",22.68,27.51,28.49,21.83,19.96,18.54
"E01003692",22.68,27.51,28.49,21.83,19.96,18.54
"E01003693",22.68,27.51,28.49,21.83,19.96,18.54
"E01003694",22.68,27.51,28.49,21.83,19.96,18.54
"E01003695",22.68,27.51,28.49,21.83,19.96,18.54
"E01003696",22.68,27.51,28.49,21.83,19.96,18.54
"E01003697",22.68,27.51,28.49,21.83,19.96,18.54
"E01003698",22.68,27.51,28.49,21.83,19.96,18.54
"E01003699",22.68,27.51,28.49,21.83,19.96,18.54
"E01003700",22.68,27.51,28.49,21.83,19.96,18.54
"E01003701",22.68,27.51,28.49,21.83,19.96,18.54
"E01003702",22.68,27.51,28.49,21.83,19.96,18.54
"E01003703",22.68,27.51,28.49,21.83,19.96,18.54
"E01003704",22.68,27.51,28.49,21.83,19.96,18.54
"E01003705",22.68,27.51,28.49,21.83,19.96,18.54
"E01003706",22.68,27.51,28.49,21.83,19.96,18.54
"E01003707",22.68,27.51,28.49,21.83,19.96,18.54
"E01003708",22.68,27.51,28.49,21.83,19.96,18.54
"E01003709",22.68,27.51,28.49,21.83,19.96,18.54
"E01003710",22.68,27.51,28.49,21.83,19.96,18.54
"E01003711",22.68,27.51,28.49,21.83,19.96,18.54
"E01003712",22.68,27.51,28.49,21.83,19.96,18.54
"E01003713",22.68,27.51,28.49,21.83,19.96,18.54
"E01003714",22.68,27.51,28.49,21.83,19.96,18.54
"E01003715",22.68,27.51,28.49,21.83,19.96,18.54
"E01003716",22.68,27.51,28.49,21.83,19.96,18.54
"E01003718",22.68,27.51,28.49,21.83,19.96,18.54
"E01003719",22.68,27.51,28.49,21.83,19.96,18.54
"E01003720",22.68,27.51,28.49,21.83,19.96,18.54
"E01003721",22.68,27.51,28.49,21.83,19.96,18.54
"E01003722",22.68,27.51,28.49,21.83,19.96,18.54
"E01003723",22.68,27.51,28.49,21.83,19.96,18.54
"E01003724",22.68,27.51,28.49,21.83,19.96,18.54
"E01003725",22.68,27.51,28.49,21.83,19.96,18.54
"E01003726",22.68,27.51,28.49,21.83,19.96,18.54
"E01003727",22.68,27.51,28.49,21.83,19.96,18.54
"E01003728",22.68,27.51,28.49,21.83,19.96,18.54
"E01003729",22.68,27.51,28.49,21.83,19.96,18.54
"E01003730",22.68,27.51,28.49,21.83,19.96,18.54
"E01003731",22.68,27.51,28.49,21.83,19.96,18.54
"E01003732",22.68,27.51,28.49,21.83,19.96,18.54
"E01003733",22.68,27.51,28.49,21.83,19.96,18.54
"E01003734",22.68,27.51,28.49,21.83,19.96,18.54
"E01003735",22.68,27.51,28.49,21.83,19.96,18.54
"E01003736",22.68,27.51,28.49,21.83,19.96,18.54
"E01003737",22.68,27.51,28.49,21.83,19.96,18.54
"E01003738",22.68,27.51,28.49,21.83,19.96,18.54
"E01003739",22.68,27.51,28.49,21.83,19.96,18.54
"E01003740",22.68,27.51,28.49,21.83,19.96,18.54
"E01003741",22.68,27.51,28.49,21.83,19.96,18.54
"E01003742",22.68,27.51,28.49,21.83,19.96,18.54
"E01003743",22.68,27.51,28.49,21.83,19.96,18.54
"E01003744",22.68,27.51,28.49,21.83,19.96,18.54
"E01003745",22.68,27.51,28.49,21.83,19.96,18.54
"E01003746",22.68,27.51,28.49,21.83,19.96,18.54
"E01003747",22.68,27.51,28.49,21.83,19.96,18.54
"E01003748",22.68,27.51,28.49,21.83,19.96,18.54
"E01003749",22.68,27.51,28.49,21.83,19.96,18.54
"E01003750",22.68,27.51,28.49,21.83,19.96,18.54
"E01003751",22.68,27.51,28.49,21.83,19.96,18.54
"E01003752",22.68,27.51,28.49,21.83,19.96,18.54
"E01003753",22.68,27.51,28.49,21.83,19.96,18.54
"E01003754",22.68,27.51,28.49,21.83,19.96,18.54
"E01003755",22.68,27.51,28.49,21.83,19.96,18.54
"E01003756",22.68,27.51,28.49,21.83,19.96,18.54
"E01003757",22.68,27.51,28.49,21.83,19.96,18.54
"E01003758",22.68,27.51,28.49,21.83,19.96,18.54
"E01003759",22.68,27.51,28.49,21.83,19.96,18.54
"E01003760",22.68,27.51,28.49,21.83,19.96,18.54
"E01003761",22.68,27.51,28.49,21.83,19.96,18.54
"E01003762",22.68,27.51,28.49,21.83,19.96,18.54
"E01003763",22.68,27.51,28.49,21.83,19.96,18.54
"E01003764",22.68,27.51,28.49,21.83,19.96,18.54
"E01003765",22.68,27.51,28.49,21.83,19.96,18.54
"E01003766",22.68,27.51,28.49,21.83,19.96,18.54
"E01003767",22.68,27.51,28.49,21.83,19.96,18.54
"E01003768",22.68,27.51,28.49,21.83,19.96,18.54
"E01003769",22.68,27.51,28.49,21.83,19.96,18.54
"E01003770",22.68,27.51,28.49,21.83,19.96,18.54
"E01003771",22.68,27.51,28.49,21.83,19.96,18.54
"E01003772",22.68,27.51,28.49,21.83,19.96,18.54
"E01003773",22.68,27.51,28.49,21.83,19.96,18.54
"E01003774",22.68,27.51,28.49,21.83,19.96,18.54
"E01003775",22.68,27.51,28.49,21.83,19.96,18.54
"E01003776",22.68,27.51,28.49,21.83,19.96,18.54
"E01003777",22.68,27.51,28.49,21.83,19.96,18.54
"E01003778",22.68,27.51,28.49,21.83,19.96,18.54
"E01003779",22.68,27.51,28.49,21.83,19.96,18.54
"E01003780",22.68,27.51,28.49,21.83,19.96,18.54
"E01003781",22.68,27.51,28.49,21.83,19.96,18.54
"E01003782",22.68,27.51,28.49,21.83,19.96,18.54
"E01003783",22.68,27.51,28.49,21.83,19.96,18.54
"E01003784",22.68,27.51,28.49,21.83,19.96,18.54
"E01003785",22.68,27.51,28.49,21.83,19.96,18.54
"E01003786",22.68,27.51,28.49,21.83,19.96,18.54
"E01003787",22.68,27.51,28.49,21.83,19.96,18.54
"E01003788",22.68,27.51,28.49,21.83,19.96,18.54
"E01003789",22.68,27.51,28.49,21.83,19.96,18.54
"E01003790",22.68,27.51,28.49,21.83,19.96,18.54
"E01003791",22.68,27.51,28.49,21.83,19.96,18.54
"E01003792",22.68,27.51,28.49,21.83,19.96,18.54
"E01003793",22.68,27.51,28.49,21.83,19.96,18.54
"E01003794",22.68,27.51,28.49,21.83,19.96,18.54
"E01003795",22.68,27.51,28.49,21.83,19.96,18.54
"E01003796",22.68,27.51,28.49,21.83,19.96,18.54
"E01003797",22.26,26.79,27.3,20.93,19.46,18.5
"E01003798",22.26,26.79,27.3,20.93,19.46,18.5
"E01003799",22.26,26.79,27.3,20.93,19.46,18.5
"E01003800",22.26,26.79,27.3,20.93,19.46,18.5
"E01003801",22.26,26.79,27.3,20.93,19.46,18.5
"E01003802",22.26,26.79,27.3,20.93,19.46,18.5
"E01003803",22.26,26.79,27.3,20.93,19.46,18.5
"E01003804",22.26,26.79,27.3,20.93,19.46,18.5
"E01003805",22.26,26.79,27.3,20.93,19.46,18.5
"E01003806",22.26,26.79,27.3,20.93,19.46,18.5
"E01003807",22.26,26.79,27.3,20.93,19.46,18.5
"E01003808",22.26,26.79,27.3,20.93,19.46,18.5
"E01003809",22.26,26.79,27.3,20.93,19.46,18.5
"E01003810",22.26,26.79,27.3,20.93,19.46,18.5
"E01003811",22.26,26.79,27.3,20.93,19.46,18.5
"E01003812",22.26,26.79,27.3,20.93,19.46,18.5
"E01003813",22.26,26.79,27.3,20.93,19.46,18.5
"E01003814",22.26,26.79,27.3,20.93,19.46,18.5
"E01003815",22.26,26.79,27.3,20.93,19.46,18.5
"E01003816",22.26,26.79,27.3,20.93,19.46,18.5
"E01003817",22.26,26.79,27.3,20.93,19.46,18.5
"E01003818",22.26,26.79,27.3,20.93,19.46,18.5
"E01003819",22.26,26.79,27.3,20.93,19.46,18.5
"E01003820",22.26,26.79,27.3,20.93,19.46,18.5
"E01003821",22.26,26.79,27.3,20.93,19.46,18.5
"E01003822",22.26,26.79,27.3,20.93,19.46,18.5
"E01003823",22.2,26.79,27.09,21,19.46,18.54
"E01003824",22.26,26.79,27.3,20.93,19.46,18.5
"E01003825",22.26,26.79,27.3,20.93,19.46,18.5
"E01003826",22.26,26.79,27.3,20.93,19.46,18.5
"E01003827",22.26,26.79,27.3,20.93,19.46,18.5
"E01003828",22.26,26.79,27.3,20.93,19.46,18.5
"E01003829",22.26,26.79,27.3,20.93,19.46,18.5
"E01003830",22.26,26.79,27.3,20.93,19.46,18.5
"E01003831",22.26,26.79,27.3,20.93,19.46,18.5
"E01003832",22.26,26.79,27.3,20.93,19.46,18.5
"E01003833",22.26,26.79,27.3,20.93,19.46,18.5
"E01003834",22.25,26.79,27.25,20.94,19.46,18.51
"E01003835",22.26,26.79,27.3,20.93,19.46,18.5
"E01003836",22.26,26.79,27.3,20.93,19.46,18.5
"E01003837",22.26,26.79,27.3,20.93,19.46,18.5
"E01003838",22.26,26.79,27.3,20.93,19.46,18.5
"E01003839",22.26,26.79,27.3,20.93,19.46,18.5
"E01003840",22.26,26.79,27.3,20.93,19.46,18.5
"E01003841",22.26,26.79,27.3,20.93,19.46,18.5
"E01003842",22.26,26.79,27.3,20.93,19.46,18.5
"E01003843",22.26,26.79,27.3,20.93,19.46,18.5
"E01003844",22.26,26.79,27.3,20.93,19.46,18.5
"E01003845",22.26,26.79,27.3,20.93,19.46,18.5
"E01003846",22.26,26.79,27.3,20.93,19.46,18.5
"E01003847",22.26,26.79,27.3,20.93,19.46,18.5
"E01003848",22.26,26.79,27.3,20.93,19.46,18.5
"E01003849",22.26,26.79,27.3,20.93,19.46,18.5
"E01003851",22.26,26.79,27.3,20.93,19.46,18.5
"E01003852",22.26,26.79,27.3,20.93,19.46,18.5
"E01003853",22.26,26.79,27.3,20.93,19.46,18.5
"E01003854",22.26,26.79,27.3,20.93,19.46,18.5
"E01003855",22.26,26.79,27.3,20.93,19.46,18.5
"E01003856",22.26,26.79,27.3,20.93,19.46,18.5
"E01003857",22.26,26.79,27.3,20.93,19.46,18.5
"E01003858",22.26,26.79,27.3,20.93,19.46,18.5
"E01003859",22.26,26.79,27.3,20.93,19.46,18.5
"E01003860",22.26,26.79,27.3,20.93,19.46,18.5
"E01003861",22.26,26.79,27.3,20.93,19.46,18.5
"E01003862",22.26,26.79,27.3,20.93,19.46,18.5
"E01003863",22.26,26.79,27.3,20.93,19.46,18.5
"E01003864",22.26,26.79,27.3,20.93,19.46,18.5
"E01003865",22.26,26.79,27.3,20.93,19.46,18.5
"E01003866",22.26,26.79,27.3,20.93,19.46,18.5
"E01003867",22.26,26.79,27.3,20.93,19.46,18.5
"E01003868",22.26,26.79,27.3,20.93,19.46,18.5
"E01003869",22.26,26.79,27.3,20.93,19.46,18.5
"E01003870",22.26,26.79,27.3,20.93,19.46,18.5
"E01003871",22.26,26.79,27.3,20.93,19.46,18.5
"E01003872",22.26,26.79,27.3,20.93,19.46,18.5
"E01003873",22.26,26.79,27.3,20.93,19.46,18.5
"E01003874",22.26,26.79,27.3,20.93,19.46,18.5
"E01003875",22.26,26.79,27.3,20.93,19.46,18.5
"E01003876",22.26,26.79,27.3,20.93,19.46,18.5
"E01003877",22.26,26.79,27.3,20.93,19.46,18.5
"E01003878",22.26,26.79,27.3,20.93,19.46,18.5
"E01003879",22.26,26.79,27.3,20.93,19.46,18.5
"E01003880",22.26,26.79,27.3,20.93,19.46,18.5
"E01003881",22.26,26.79,27.3,20.93,19.46,18.5
"E01003882",22.26,26.79,27.3,20.93,19.46,18.5
"E01003883",22.26,26.79,27.3,20.93,19.46,18.5
"E01003884",22.26,26.79,27.3,20.93,19.46,18.5
"E01003885",22.26,26.79,27.3,20.93,19.46,18.5
"E01003886",22.26,26.79,27.3,20.93,19.46,18.5
"E01003887",22.26,26.79,27.3,20.93,19.46,18.5
"E01003888",22.26,26.79,27.3,20.93,19.46,18.5
"E01003889",22.26,26.79,27.3,20.93,19.46,18.5
"E01003890",22.26,26.79,27.3,20.93,19.46,18.5
"E01003891",22.26,26.79,27.3,20.93,19.46,18.5
"E01003892",22.26,26.79,27.3,20.93,19.46,18.5
"E01003893",22.26,26.79,27.3,20.93,19.46,18.5
"E01003894",22.26,26.79,27.3,20.93,19.46,18.5
"E01003895",22.26,26.79,27.3,20.93,19.46,18.5
"E01003896",22.26,26.79,27.3,20.93,19.46,18.5
"E01003897",22.26,26.79,27.3,20.93,19.46,18.5
"E01003898",22.26,26.79,27.3,20.93,19.46,18.5
"E01003899",22.26,26.79,27.3,20.93,19.46,18.5
"E01003900",22.26,26.79,27.3,20.93,19.46,18.5
"E01003901",22.26,26.79,27.3,20.93,19.46,18.5
"E01003902",22.26,26.79,27.3,20.93,19.46,18.5
"E01003903",22.26,26.79,27.3,20.93,19.46,18.5
"E01003904",22.26,26.79,27.3,20.93,19.46,18.5
"E01003905",22.26,26.79,27.3,20.93,19.46,18.5
"E01003906",22.26,26.79,27.3,20.93,19.46,18.5
"E01003907",22.26,26.79,27.3,20.93,19.46,18.5
"E01003908",22.26,26.79,27.3,20.93,19.46,18.5
"E01003909",22.26,26.79,27.3,20.93,19.46,18.5
"E01003910",22.26,26.79,27.3,20.93,19.46,18.5
"E01003911",22.68,27.51,28.49,21.83,19.96,18.54
"E01003912",22.68,27.51,28.49,21.83,19.96,18.54
"E01003913",22.68,27.51,28.49,21.83,19.96,18.54
"E01003914",22.68,27.51,28.49,21.83,19.96,18.54
"E01003915",22.68,27.51,28.49,21.83,19.96,18.54
"E01003916",22.68,27.51,28.49,21.83,19.96,18.54
"E01003917",22.68,27.51,28.49,21.83,19.96,18.54
"E01003918",22.68,27.51,28.49,21.83,19.96,18.54
"E01003919",22.68,27.51,28.49,21.83,19.96,18.54
"E01003920",22.68,27.51,28.49,21.83,19.96,18.54
"E01003921",22.68,27.51,28.49,21.83,19.96,18.54
"E01003922",22.68,27.51,28.49,21.83,19.96,18.54
"E01003923",22.68,27.51,28.49,21.83,19.96,18.54
"E01003924",22.68,27.51,28.49,21.83,19.96,18.54
"E01003925",22.68,27.51,28.49,21.83,19.96,18.54
"E01003926",22.68,27.51,28.49,21.83,19.96,18.54
"E01003927",22.68,27.51,28.49,21.83,19.96,18.54
"E01003929",22.68,27.51,28.49,21.83,19.96,18.54
"E01003930",22.68,27.51,28.49,21.83,19.96,18.54
"E01003932",22.68,27.51,28.49,21.83,19.96,18.54
"E01003933",22.68,27.51,28.49,21.83,19.96,18.54
"E01003934",22.68,27.51,28.49,21.83,19.96,18.54
"E01003935",22.68,27.51,28.49,21.83,19.96,18.54
"E01003936",22.68,27.51,28.49,21.83,19.96,18.54
"E01003937",22.68,27.51,28.49,21.83,19.96,18.54
"E01003938",22.68,27.51,28.49,21.83,19.96,18.54
"E01003939",22.68,27.51,28.49,21.83,19.96,18.54
"E01003940",22.68,27.51,28.49,21.83,19.96,18.54
"E01003941",22.68,27.51,28.49,21.83,19.96,18.54
"E01003942",22.68,27.51,28.49,21.83,19.96,18.54
"E01003943",22.68,27.51,28.49,21.83,19.96,18.54
"E01003945",22.68,27.51,28.49,21.83,19.96,18.54
"E01003946",22.68,27.51,28.49,21.83,19.96,18.54
"E01003947",22.68,27.51,28.49,21.83,19.96,18.54
"E01003948",22.68,27.51,28.49,21.83,19.96,18.54
"E01003949",22.68,27.51,28.49,21.83,19.96,18.54
"E01003950",22.68,27.51,28.49,21.83,19.96,18.54
"E01003951",22.68,27.51,28.49,21.83,19.96,18.54
"E01003952",22.68,27.51,28.49,21.83,19.96,18.54
"E01003953",22.68,27.51,28.49,21.83,19.96,18.54
"E01003954",22.68,27.51,28.49,21.83,19.96,18.54
"E01003955",22.68,27.51,28.49,21.83,19.96,18.54
"E01003956",22.68,27.51,28.49,21.83,19.96,18.54
"E01003957",22.68,27.51,28.49,21.83,19.96,18.54
"E01003958",22.68,27.51,28.49,21.83,19.96,18.54
"E01003960",22.68,27.51,28.49,21.83,19.96,18.54
"E01003961",22.68,27.51,28.49,21.83,19.96,18.54
"E01003963",22.68,27.51,28.49,21.83,19.96,18.54
"E01003964",22.68,27.51,28.49,21.83,19.96,18.54
"E01003966",22.68,27.51,28.49,21.83,19.96,18.54
"E01003967",22.68,27.51,28.49,21.83,19.96,18.54
"E01003968",22.68,27.51,28.49,21.83,19.96,18.54
"E01003969",22.68,27.51,28.49,21.83,19.96,18.54
"E01003970",22.68,27.51,28.49,21.83,19.96,18.54
"E01003971",22.68,27.51,28.49,21.83,19.96,18.54
"E01003972",22.68,27.51,28.49,21.83,19.96,18.54
"E01003973",22.68,27.51,28.49,21.83,19.96,18.54
"E01003974",22.68,27.51,28.49,21.83,19.96,18.54
"E01003975",22.68,27.51,28.49,21.83,19.96,18.54
"E01003976",22.68,27.51,28.49,21.83,19.96,18.54
"E01003977",22.68,27.51,28.49,21.83,19.96,18.54
"E01003978",22.68,27.51,28.49,21.83,19.96,18.54
"E01003979",22.68,27.51,28.49,21.83,19.96,18.54
"E01003980",22.68,27.51,28.49,21.83,19.96,18.54
"E01003981",22.68,27.51,28.49,21.83,19.96,18.54
"E01003983",22.68,27.51,28.49,21.83,19.96,18.54
"E01003984",22.68,27.51,28.49,21.83,19.96,18.54
"E01003986",22.68,27.51,28.49,21.83,19.96,18.54
"E01003987",22.68,27.51,28.49,21.83,19.96,18.54
"E01003988",22.68,27.51,28.49,21.83,19.96,18.54
"E01003989",22.68,27.51,28.49,21.83,19.96,18.54
"E01003990",22.68,27.51,28.49,21.83,19.96,18.54
"E01003991",22.68,27.51,28.49,21.83,19.96,18.54
"E01003992",22.68,27.51,28.49,21.83,19.96,18.54
"E01003993",22.68,27.51,28.49,21.83,19.96,18.54
"E01003994",22.68,27.51,28.49,21.83,19.96,18.54
"E01003995",22.68,27.51,28.49,21.83,19.96,18.54
"E01003997",22.68,27.51,28.49,21.83,19.96,18.54
"E01003998",22.68,27.51,28.49,21.83,19.96,18.54
"E01003999",22.68,27.51,28.49,21.83,19.96,18.54
"E01004000",22.68,27.51,28.49,21.83,19.96,18.54
"E01004001",22.68,27.51,28.49,21.83,19.96,18.54
"E01004002",22.68,27.51,28.49,21.83,19.96,18.54
"E01004003",22.68,27.51,28.49,21.83,19.96,18.54
"E01004004",22.68,27.51,28.49,21.83,19.96,18.54
"E01004005",22.68,27.51,28.49,21.83,19.96,18.54
"E01004006",22.68,27.51,28.49,21.83,19.96,18.54
"E01004007",22.68,27.51,28.49,21.83,19.96,18.54
"E01004008",22.68,27.51,28.49,21.83,19.96,18.54
"E01004010",22.68,27.51,28.49,21.83,19.96,18.54
"E01004011",22.68,27.51,28.49,21.83,19.96,18.54
"E01004012",22.68,27.51,28.49,21.83,19.96,18.54
"E01004013",22.68,27.51,28.49,21.83,19.96,18.54
"E01004014",22.68,27.51,28.49,21.83,19.96,18.54
"E01004015",22.68,27.51,28.49,21.83,19.96,18.54
"E01004016",22.68,27.51,28.49,21.83,19.96,18.54
"E01004017",22.68,27.51,28.49,21.83,19.96,18.54
"E01004018",22.68,27.51,28.49,21.83,19.96,18.54
"E01004019",22.68,27.51,28.49,21.83,19.96,18.54
"E01004020",22.68,27.51,28.49,21.83,19.96,18.54
"E01004021",22.68,27.51,28.49,21.83,19.96,18.54
"E01004022",22.68,27.51,28.49,21.83,19.96,18.54
"E01004023",22.68,27.51,28.49,21.83,19.96,18.54
"E01004024",22.68,27.51,28.49,21.83,19.96,18.54
"E01004027",22.68,27.51,28.49,21.83,19.96,18.54
"E01004028",22.68,27.51,28.49,21.83,19.96,18.54
"E01004029",22.68,27.51,28.49,21.83,19.96,18.54
"E01004030",22.68,27.51,28.49,21.83,19.96,18.54
"E01004031",22.68,27.51,28.49,21.83,19.96,18.54
"E01004032",22.68,27.51,28.49,21.83,19.96,18.54
"E01004033",22.68,27.51,28.49,21.83,19.96,18.54
"E01004034",22.68,27.51,28.49,21.83,19.96,18.54
"E01004035",22.68,27.51,28.49,21.83,19.96,18.54
"E01004036",22.68,27.51,28.49,21.83,19.96,18.54
